event_id,area_peril_id,intensity_bin_id,probability
14,4557000,6,0.332845363399239
14,4560000,1,0.471834296937369
14,4560000,4,0.528165703062631
14,4562000,1,0.346337196838562
14,4562000,3,0.653662803161438
14,4570000,1,0.336335711907776
14,4570000,4,0.197722993232525
14,4570000,5,0.401358064497989
14,4570000,7,0.0645832303617103
14,4573000,1,0
14,4573000,4,1
14,4900000,1,0.341062449943281
14,4900000,2,0.658937550056719
14,4907000,1,0.517070398806702
14,4907000,2,0.482929601193298
14,4908000,1,0
14,4908000,2,1
14,4913000,1,0.987817311361395
14,4913000,2,0.0121826886386046
14,4916000,1,0.711158803217524
14,4916000,2,0.288841196782476
14,4924000,1,0
14,4924000,2,1
14,4925000,1,0.786704863850178
14,4925000,2,0.213295136149822
14,4937000,1,0.902281062130819
14,4937000,2,0.0977189378691808
14,4938000,1,0.81184274151579
14,4938000,2,0.18815725848421
14,4956000,1,0.0640730628622285
14,4956000,2,0.935926937137772
14,4970000,1,0.888488740009713
14,4970000,2,0.111511259990287
14,5112000,1,0.481403111632802
14,5112000,2,0.518596888367198
14,5115000,1,0.938682324146258
14,5115000,3,0.0613176758537423
14,5138000,1,0.552913904208563
14,5138000,3,0.447086095791437
14,5150000,1,0.904832842859617
14,5150000,2,0.0951671571403833
14,5153000,1,0.926109604504003
14,5153000,3,0.0738903954959969
14,6011200,1,0.71438982776051
14,6011200,2,0.28561017223949
14,6020000,1,0
14,6020000,2,1
14,6024000,1,0.97421937798584
14,6024000,2,0.02578062201416
14,6032000,1,0.513590765946216
14,6032000,2,0.486409234053784
14,6033000,1,0.454824670781144
14,6033000,6,0.545175329218856
14,6034000,1,0.3051669200683
14,6034000,3,0.6948330799317
14,6035000,1,0.652304823570015
14,6035000,3,0.347695176429985
14,6056000,1,0
14,6056000,4,1
14,6061000,1,0
14,6061000,2,1
14,6062000,1,0.932360084255907
14,6062000,5,0.0676399157440928
14,6080000,1,0.339382683988575
14,6080000,5,0.660617316011425
14,6088000,1,0.435586457719945
14,6088000,2,0.564413542280055
14,6120000,1,0.549269454910764
14,6120000,2,0.450730545089236
14,6124000,1,0.813005421717294
14,6124000,3,0.186994578282706
14,6144000,1,0.319568390517713
14,6144000,2,0.680431609482287
14,6200000,1,0.383316632493855
14,6200000,5,0.616683367506145
14,6287000,1,0.837011820242932
14,6287000,2,0.162988179757068
14,6420000,1,0.460481386226608
14,6420000,2,0.539518613773392
14,6421000,1,0.819810286806209
14,6421000,2,0.180189713193791
14,6431000,1,0.479874881509798
14,6431000,2,0.520125118490202
14,6457000,1,0.878966168550464
14,6457000,2,0.121033831449536
14,7210000,1,0
14,7210000,2,1
14,7222000,1,0.896816383587419
14,7222000,2,0.103183616412581
14,7226000,1,0.691118419927593
14,7226000,3,0.308881580072407
14,7232000,1,0.661784179825979
14,7232000,2,0.338215820174021
14,7234000,1,0.918192215727594
14,7234000,2,0.0818077842724059
14,7236000,1,0.221065039087329
14,7236000,2,0.778934960912671
14,7239000,1,0.64935151485303
14,7239000,2,0.35064848514697
14,7280000,1,0.711273389753537
14,7280000,2,0.288726610246463
14,7619000,1,0.973124388228657
14,7619000,2,0.0268756117713432
14,7622000,1,0.558303760939775
14,7622000,2,0.441696239060225
14,7639000,1,0.658944400862279
14,7639000,2,0.341055599137721
14,7644000,1,0.706516687009381
14,7644000,2,0.293483312990619
14,7656000,1,0.923950200724531
14,7656000,2,0.0760497992754687
14,7678000,1,0.910230069237105
14,7678000,2,0.0897699307628949
14,7716000,1,0.427215648179769
14,7716000,2,0.572784351820231
14,7759000,1,0.385474988913889
14,7759000,5,0.614525011086111
14,7772000,1,0.65576244289912
14,7772000,7,0.34423755710088
14,7915000,1,0.970116285994502
14,7915000,2,0.0298837140054984
14,8020000,1,0.562796636124743
14,8020000,4,0.437203363875257
14,8037000,1,0.809166354945642
14,8037000,2,0.190833645054358
14,8080000,1,0.820971258523324
14,8080000,2,0.179028741476676
14,8600000,1,0
14,8600000,3,1
14,8616000,1,0.953193367008794
14,8616000,3,0.0468066329912059
14,8632000,1,0.347596414966584
14,8632000,3,0.652403585033416
14,8641000,1,0.784735427743767
14,8641000,3,0.215264572256233
14,8646000,1,0.768224852640513
14,8646000,3,0.231775147359487
14,8660000,1,0.701328740513781
14,8660000,3,0.298671259486219
14,8910000,1,0.699048904891416
14,8910000,3,0.300951095108584
14,8915000,1,0.894405300393642
14,8915000,5,0.105594699606358
14,8950000,1,0.972958739656027
14,8950000,5,0.0270412603439728
14,9107000,1,0
14,9107000,6,1
14,9108000,1,0
14,9108000,6,1
14,9112000,1,0
14,9112000,6,1
14,9113000,1,0
14,9113000,6,1
14,9121000,1,0.5
14,9121000,6,0.5
14,9123000,1,0
14,9123000,6,1
14,9130000,1,0
14,9130000,6,1
14,9153000,1,0.436523038969795
14,9153000,5,0.563476961030205
14,9159000,1,0.746343734418348
14,9159000,6,0.253656265581652
14,9161000,1,0
14,9161000,6,1
14,9171000,1,0
14,9171000,3,1
14,9214000,1,0.5
14,9214000,6,0.5
14,9236000,1,0
14,9236000,6,1
14,9336000,1,0
14,9336000,6,1
14,9400000,1,0
14,9400000,3,1
14,9419000,1,0
14,9419000,3,1
14,9421000,1,0
14,9421000,6,1
14,9442000,1,0
14,9442000,6,1
14,9447000,1,0
14,9447000,5,1
14,9510000,1,0
14,9510000,4,1
14,9511000,1,0
14,9511000,3,1
14,9575000,1,0.0993788819875776
14,9575000,2,0.900621118012422
15,1053,3,1
15,1289,3,1
15,1305,3,1
15,1451,3,1
15,2231,2,1
15,2329,2,1
15,2691,2,1
15,2810,4,1
15,3102,3,1
15,3103,3,1
15,3138,3,1
15,3165,3,1
15,4112,2,1
15,4230,2,1
15,8116,2,1
15,8409,2,1
15,8490,2,1
15,13074,2,1
15,13080,2,1
15,13082,2,1
15,26220,2,1
15,39235,2,1
15,39434,2,1
15,39478,2,1
15,41025,3,1
15,41050,3,1
15,42032,3,1
15,42052,3,1
15,42071,3,1
15,42074,3,1
15,42112,3,1
15,42127,3,1
15,42141,4,1
15,42152,3,1
15,42157,3,1
15,42177,3,1
15,42184,3,1
15,42187,3,1
15,42207,3,1
15,42231,3,1
15,42284,3,1
15,42337,4,1
15,42338,3,1
15,43003,4,1
15,43012,3,1
15,43112,4,1
15,43148,4,1
15,45227,2,1
15,59136,2,1
15,59246,2,1
15,59531,2,1
15,59545,2,1
15,63079,4,1
15,63132,4,1
15,63314,4,1
15,63393,3,1
15,63469,2,1
15,68175,3,1
15,69006,2,1
15,69018,2,1
15,69243,2,1
15,71120,3,1
15,71133,3,1
15,71137,2,1
15,71289,3,1
15,71318,4,1
15,77004,3,1
15,77010,4,1
15,77044,3,1
15,77055,3,1
15,77082,3,1
15,77083,3,1
15,77107,2,1
15,77108,5,1
15,77122,3,1
15,77135,4,1
15,77139,3,1
15,77145,3,1
15,77152,3,1
15,77153,5,1
15,77195,3,1
15,77222,3,1
15,77269,3,1
15,77285,3,1
15,77288,4,1
15,77295,3,1
15,77344,7,1
15,77373,2,1
15,77381,4,1
15,77393,3,1
15,77394,3,1
15,77407,2,1
15,77410,3,1
15,77426,3,1
15,77430,4,1
15,77445,2,1
15,77468,3,1
15,77479,3,1
15,77487,3,1
15,77493,3,1
15,77495,3,1
15,84003,2,1
15,84089,2,1
15,84123,2,1
15,88115,4,1
15,88531,4,1
15,91047,5,1
15,91098,2,1
15,91130,5,1
15,91131,2,1
15,91232,6,1
15,91247,2,1
15,91315,7,1
15,91495,2,1
15,91556,2,1
15,93033,3,1
15,93051,2,1
15,93071,3,1
15,94019,5,1
15,94055,5,1
15,94060,7,1
15,94071,7,1
15,100000,1,0.630325485664757
15,100000,3,0.369674514335243
15,119000,1,0.741865835198525
15,119000,3,0.258134164801475
15,144000,1,0
15,144000,3,1
15,196000,1,0.257714532697638
15,196000,3,0.742285467302362
15,210000,1,0.460549862174158
15,210000,2,0.539450137825842
15,227000,1,0.902645061039326
15,227000,2,0.0973549389606739
15,260000,1,0.643025317211668
15,260000,4,0.356974682788332
15,287000,1,0.882548285416512
15,287000,2,0.117451714583488
15,312000,1,0.647141100597201
15,312000,3,0.352858899402799
15,313000,1,0.772079369447752
15,313000,3,0.227920630552248
15,325000,1,0.755197887976787
15,325000,3,0.244802112023213
15,329000,1,0.361518832615214
15,329000,3,0.638481167384786
15,410000,1,0
15,410000,2,1
15,421000,1,0.0879212891965765
15,421000,2,0.912078710803424
15,820000,1,0.491212026681239
15,820000,2,0.508787973318761
15,839000,1,0.640111549953092
15,839000,2,0.359888450046908
15,840000,1,0.809806376186087
15,840000,2,0.190193623813913
15,1361000,1,0.0611831268946602
15,1361000,2,0.93881687310534
15,1384000,1,0
15,1384000,2,1
15,1386000,1,0
15,1386000,2,1
15,2611000,1,0.574024278087583
15,2611000,2,0.425975721912417
15,3920000,1,0.841469773215023
15,3920000,2,0.158530226784977
15,3970000,1,0.900529834443835
15,3970000,2,0.0994701655561649
15,3980000,1,0.570407968581732
15,3980000,2,0.429592031418268
15,4125000,1,0.808949671494676
15,4125000,3,0.191050328505324
15,4170000,1,0.933045259879404
15,4170000,3,0.0669547401205964
15,4212000,1,0.437051193835007
15,4212000,3,0.562948806164993
15,4215300,1,0
15,4215300,3,1
15,4219000,1,0.436000707302409
15,4219000,3,0.563999292697591
15,4230000,1,0.564503136475269
15,4230000,3,0.435496863524731
15,4231000,1,0.91532691972628
15,4231000,4,0.0846730802737204
15,4232000,1,0.840510524132987
15,4232000,3,0.159489475867013
15,4240000,1,0.75
15,4240000,3,0.25
15,4246000,1,0.719517740521434
15,4246000,3,0.280482259478566
15,4264000,1,0.147664966979843
15,4264000,3,0.852335033020157
15,4272000,1,0.30149767299939
15,4272000,3,0.69850232700061
15,4275000,1,0.744375368734547
15,4275000,4,0.255624631265453
15,4311000,1,0
15,4311000,3,1
15,4323000,1,0.765730398497498
15,4323000,4,0.234269601502502
15,4327000,1,0.623810876026917
15,4327000,4,0.376189123973083
15,4330000,1,0.707988259303249
15,4330000,4,0.292011740696751
15,4550000,1,0.948139031017601
15,4550000,2,0.0518609689823985
15,5922200,1,0.784413454538261
15,5922200,2,0.215586545461739
15,5936000,1,0.412786060175679
15,5936000,2,0.587213939824321
15,6312000,1,0.882755733439091
15,6312000,2,0.117244266560909
15,6355000,1,0.359874105754903
15,6355000,3,0.640125894245097
15,6358000,1,0.935125170337642
15,6358000,4,0.0648748296623578
15,6359000,1,0.561453364684047
15,6359000,4,0.438546635315953
15,6389000,1,0.474273662773081
15,6389000,4,0.525726337226919
15,6865000,1,0.29836288008497
15,6865000,3,0.70163711991503
15,6917000,1,0.344785318504911
15,6917000,2,0.655214681495089
15,6943000,1,0.827329801930711
15,6943000,2,0.172670198069289
15,6955000,1,0.621320515486334
15,6955000,2,0.378679484513666
15,7117000,1,0.390753409571637
15,7117000,3,0.609246590428363
15,7125000,1,0.650298844861677
15,7125000,2,0.349701155138323
15,7147000,1,0.73543827787547
15,7147000,4,0.26456172212453
15,7152000,1,0.872202407418084
15,7152000,3,0.127797592581916
15,7180000,1,0.791988348439219
15,7180000,3,0.208011651560781
15,7700000,1,0.274515101080176
15,7700000,3,0.362742449459912
15,7700000,4,0.362742449459912
15,7717600,1,0.360887151648877
15,7717600,2,0.639112848351123
15,7717700,1,0
15,7717700,3,1
15,7717800,1,0
15,7717800,4,0.719391427449894
15,7717800,7,0.280608572550106
15,7718100,1,0.213222154222516
15,7718100,3,0.786777845777484
15,7719000,1,0.0226407180221047
15,7719000,3,0.977359281977895
15,7720000,1,0
15,7720000,3,1
15,7723000,1,0.637082679940357
15,7723000,5,0.362917320059643
15,7724000,1,0.600464363656201
15,7724000,3,0.399535636343799
15,7731000,1,0.631571868316069
15,7731000,2,0.368428131683931
15,7734000,1,0.5
15,7734000,2,0.5
15,7735000,1,0.140913399614145
15,7735000,3,0.859086600385855
15,7736000,1,0
15,7736000,3,1
15,7738000,1,0
15,7738000,3,1
15,7739000,1,0.275324185885366
15,7739000,2,0.215967628620271
15,7739000,3,0.508708185494363
15,7742000,1,0
15,7742000,3,1
15,7750000,1,0.5
15,7750000,5,0.5
15,7754000,1,0.641447875575658
15,7754000,3,0.245156815069828
15,7754000,4,0.113395309354514
15,7772000,1,0.734301721154071
15,7772000,3,0.160279921541427
15,7772000,4,0.105418357304502
15,7795000,1,0.194182349101071
15,7795000,3,0.805817650898929
15,8412000,1,0.309039441723771
15,8412000,2,0.690960558276229
15,8439000,1,0.535492461421534
15,8439000,2,0.464507538578466
15,8440000,1,0.486128231601257
15,8440000,2,0.513871768398743
15,8840000,1,0.733781745426819
15,8840000,4,0.266218254573181
15,8843000,1,0.557071346346028
15,8843000,4,0.442928653653972
15,9115000,1,0.979188839976575
15,9115000,2,0.0208111600234253
15,9141000,1,0.954090315274541
15,9141000,2,0.0459096847254594
15,9159000,1,0.595391606696515
15,9159000,5,0.105392209144254
15,9159000,6,0.299216184159231
15,9174000,1,0.856453397377298
15,9174000,2,0.143546602622702
15,9176000,1,0
15,9176000,7,1
15,9178000,1,0.261712464173456
15,9178000,2,0.185136616713047
15,9178000,5,0.553150919113498
15,9316000,1,0
15,9316000,2,1
15,9327000,1,0
15,9327000,3,1
15,9346000,1,0
15,9346000,3,1
15,9437000,1,0.5
15,9437000,7,0.5
15,9443000,1,0
15,9443000,5,1
15,9449000,1,0
15,9449000,5,1
15,9451000,1,0
15,9451000,7,1
16,12188,2,1
16,12225,2,1
16,12238,2,1
16,12244,2,1
16,12297,2,1
16,15094,2,1
16,15101,2,1
16,15138,2,1
16,15148,2,1
16,15189,2,1
16,15235,2,1
16,15248,2,1
16,15268,2,1
16,19010,2,1
16,21210,2,1
16,21214,2,1
16,21362,2,1
16,21399,2,1
16,21561,2,1
16,21652,2,1
16,23081,2,1
16,23165,2,1
16,24002,2,1
16,24096,2,1
16,24129,2,1
16,24156,2,1
16,24220,2,1
16,24312,2,1
16,24540,2,1
16,43078,2,1
16,43120,2,1
16,43189,2,1
16,43241,2,1
16,48009,2,1
16,48089,2,1
16,63015,3,1
16,63016,3,1
16,63021,2,1
16,63050,2,1
16,63113,2,1
16,63125,3,1
16,63151,3,1
16,63178,2,1
16,63193,3,1
16,63258,3,1
16,63265,2,1
16,63280,2,1
16,63300,2,1
16,63414,3,1
16,63432,2,1
16,68247,2,1
16,71424,2,1
16,77241,3,1
16,89116,2,1
16,1210000,1,0.846704369539983
16,1210000,2,0.153295630460017
16,1229000,1,0.790631890870884
16,1229000,2,0.209368109129116
16,1249000,1,0.691459109420998
16,1249000,2,0.308540890579002
16,1278000,1,0.622981606171378
16,1278000,2,0.377018393828622
16,1510000,1,0.961722650337512
16,1510000,2,0.0382773496624882
16,1515000,1,0.681352533393429
16,1515000,2,0.318647466606571
16,1529000,1,0.695584322063652
16,1529000,2,0.304415677936348
16,1530000,1,0.690868958358477
16,1530000,2,0.309131041641523
16,1543000,1,0.252336448598131
16,1543000,2,0.747663551401869
16,1932000,1,0.574095014581211
16,1932000,2,0.425904985418789
16,2132000,1,0.812901455183856
16,2132000,2,0.187098544816144
16,2136000,1,0.941434977812223
16,2136000,2,0.0585650221877769
16,2144000,1,0.835171363320765
16,2144000,2,0.164828636679235
16,2326000,1,0.852305874380934
16,2326000,2,0.147694125619066
16,2346000,1,0.635966745290675
16,2346000,2,0.364033254709325
16,2433000,1,0.971009823146194
16,2433000,2,0.0289901768538056
16,2438000,1,0.945275226896867
16,2438000,2,0.0547247731031331
16,2442000,1,0.744876148022593
16,2442000,2,0.255123851977407
16,2446000,1,0.857188725746314
16,2446000,2,0.142811274253686
16,2453000,1,0.824182341983892
16,2453000,2,0.175817658016108
16,2466000,1,0.640405705377987
16,2466000,2,0.359594294622013
16,4337000,1,0.791847397656562
16,4337000,2,0.208152602343438
16,4341000,1,0.205916179170912
16,4341000,2,0.794083820829088
16,4350000,1,0.92206405655808
16,4350000,2,0.0779359434419205
16,4370000,1,0.797577075248052
16,4370000,2,0.202422924751948
16,4813000,1,0.833333333333333
16,4813000,2,0.166666666666667
16,4814000,1,0.756696590428237
16,4814000,2,0.243303409571763
16,6310000,1,0
16,6310000,2,1
16,6311400,1,0.726108797376629
16,6311400,2,0.273891202623371
16,6312000,1,0.336368572397939
16,6312000,3,0.663631427602061
16,6319000,1,0.832069946425121
16,6319000,2,0.167930053574879
16,6320000,1,0.65438020749926
16,6320000,2,0.34561979250074
16,6326000,1,0.909402870416626
16,6326000,2,0.0905971295833739
16,6327000,1,0.980091111465928
16,6327000,2,0.0199088885340716
16,6330000,1,0.86069892017059
16,6330000,3,0.13930107982941
16,6337000,1,0
16,6337000,3,1
16,6350000,1,0.559769321802087
16,6350000,2,0.440230678197913
16,6357000,1,0.675929622360119
16,6357000,2,0.324070377639881
16,6388000,1,0.574372213716258
16,6388000,3,0.425627786283742
16,6393000,1,0.200347228859087
16,6393000,3,0.799652771140913
16,6883000,1,0
16,6883000,2,1
16,7149000,1,0.921705143384472
16,7149000,2,0.0782948566155278
16,7723000,1,0.935271568368555
16,7723000,3,0.064728431631445
16,8950000,1,0.972958739656027
16,8950000,2,0.0270412603439728
