event_id,area_peril_id,intensity_bin_id,probability
1,9272,22,1
1,9273,22,1
1,9274,22,1
1,9275,22,1
1,9276,22,1
1,9277,22,1
1,9278,22,1
1,9279,22,1
1,9280,22,1
1,9281,22,1
1,9282,22,1
1,9283,22,1
1,9284,22,1
1,9285,22,1
1,9286,22,1
1,9287,22,1
1,9288,22,1
1,9289,24,1
1,9290,25,1
1,9291,22,1
1,9292,22,1
1,9293,22,1
1,9294,22,1
1,9295,22,1
1,9296,22,1
1,9297,22,1
1,9298,22,1
1,9299,22,1
1,9300,24,1
1,9301,25,1
1,9302,25,1
1,9303,25,1
1,9304,22,1
1,9305,22,1
1,9306,22,1
1,9307,22,1
1,9308,22,1
1,9309,22,1
1,9310,22,1
1,9311,22,1
1,9312,22,1
1,9313,22,1
1,9314,22,1
1,9315,24,1
1,9316,24,1
1,9317,25,1
1,9318,25,1
1,9319,25,1
1,9320,25,1
1,9321,25,1
1,9322,25,1
1,9323,22,1
1,9324,22,1
1,9325,22,1
1,9326,22,1
1,9327,22,1
1,9328,22,1
1,9329,22,1
1,9330,22,1
1,9331,22,1
1,9332,22,1
1,9333,25,1
1,9334,24,1
1,9335,25,1
1,9336,25,1
1,9337,22,1
1,9338,22,1
1,9339,22,1
1,9340,22,1
1,9341,22,1
1,9342,22,1
1,9343,22,1
1,9344,22,1
1,9345,22,1
1,9346,22,1
1,9347,22,1
1,9348,22,1
1,9349,22,1
1,9350,22,1
1,9351,22,1
1,9352,22,1
1,9353,22,1
1,9354,22,1
1,9355,22,1
1,9356,22,1
1,9357,24,1
1,9358,29,1
1,9359,25,1
1,9360,38,1
1,9361,25,1
1,9362,25,1
1,9363,25,1
1,9364,25,1
1,9365,23,1
1,9366,24,1
1,9367,24,1
1,9368,22,1
1,9369,22,1
1,9370,24,1
1,9371,25,1
1,9372,25,1
1,9373,25,1
1,9374,25,1
1,9375,25,1
1,9376,25,1
1,9377,25,1
1,9378,25,1
1,9379,22,1
1,9380,22,1
1,9381,22,1
1,9382,22,1
1,9383,24,1
1,9384,24,1
1,9385,25,1
1,9386,25,1
1,9387,25,1
1,9388,25,1
1,9389,25,1
1,9390,25,1
1,9391,25,1
1,9392,26,1
1,9393,26,1
1,9394,26,1
1,9395,23,1
1,9396,28,1
1,9397,31,1
1,9398,22,1
1,9399,23,1
1,9400,24,1
1,9401,25,1
1,9402,24,1
1,9403,24,1
1,9404,25,1
1,9405,25,1
1,9406,26,1
1,9407,26,1
1,9408,26,1
1,9409,26,1
1,9410,31,1
1,9411,31,1
1,9412,31,1
1,9413,31,1
1,9414,22,1
1,9415,26,1
1,9416,26,1
1,9417,24,1
1,9418,26,1
1,9419,24,1
1,9420,31,1
1,9421,31,1
1,9422,31,1
1,9423,31,1
1,9424,26,1
1,9425,24,1
1,9426,29,1
1,9427,30,1
1,9428,37,1
1,9429,23,1
1,9430,24,1
1,9431,25,1
1,9432,26,1
1,9433,25,1
1,9434,33,1
1,9435,33,1
1,9436,38,1
1,9437,24,1
1,9438,25,1
1,9439,25,1
1,9440,25,1
1,9441,54,1
1,9442,24,1
1,9443,24,1
1,9444,22,1
1,9445,38,1
1,9446,33,1
1,9447,24,1
1,9448,24,1
1,9449,24,1
1,9450,24,1
1,9451,24,1
1,9452,23,1
1,9453,24,1
1,9454,24,1
1,9455,22,1
1,9456,22,1
1,9457,25,1
1,9458,29,1
1,9459,22,1
1,9460,22,1
1,9461,24,1
1,9462,22,1
1,9463,22,1
1,9464,22,1
1,9465,22,1
1,9466,23,1
1,9467,23,1
1,9468,23,1
1,9469,23,1
1,9470,23,1
1,9471,23,1
1,9472,22,1
1,9473,22,1
1,9474,23,1
1,9475,23,1
1,9476,23,1
1,9477,23,1
1,9478,23,1
1,9479,23,1
1,9480,23,1
1,9481,23,1
1,9482,23,1
1,9483,23,1
1,9484,23,1
1,9485,23,1
1,9486,23,1
1,9487,23,1
1,9488,23,1
1,9489,23,1
1,9490,23,1
1,9491,23,1
1,9492,23,1
1,9493,23,1
1,9494,22,1
1,9495,23,1
1,9496,23,1
1,9497,23,1
1,9498,23,1
1,9499,23,1
1,9500,23,1
1,9501,23,1
1,9502,23,1
1,9503,22,1
1,9504,25,1
1,9505,24,1
1,9506,23,1
1,9507,22,1
1,9508,23,1
1,9509,23,1
1,9510,23,1
1,9511,22,1
1,9512,41,1
1,9513,39,1
1,9514,28,1
1,9515,23,1
1,9516,23,1
1,9517,23,1
1,9518,23,1
1,9519,23,1
1,9520,30,1
1,9521,29,1
1,9522,34,1
1,9523,43,1
1,9524,43,1
1,9525,27,1
1,9526,27,1
1,9527,34,1
1,9528,22,1
1,9529,22,1
1,9530,22,1
1,9531,22,1
1,9532,36,1
1,9533,22,1
1,9534,32,1
1,9535,32,1
1,9536,29,1
1,9537,29,1
1,9538,43,1
1,9539,43,1
1,9540,43,1
1,9541,43,1
1,9542,43,1
1,9543,43,1
1,9544,22,1
1,9545,22,1
1,9546,22,1
1,9547,22,1
1,9548,22,1
1,9549,52,1
1,9550,52,1
1,9551,52,1
1,9552,34,1
1,9553,31,1
1,9554,31,1
1,9555,72,1
1,9556,99,1
1,9557,101,1
1,9558,37,1
1,9559,39,1
1,9560,43,1
1,9561,43,1
1,9562,43,1
1,9563,22,1
1,9564,22,1
1,9565,22,1
1,9566,55,1
1,9567,57,1
1,9568,57,1
1,9569,57,1
1,9570,53,1
1,9571,88,1
1,9572,155,1
1,9573,231,1
1,9574,231,1
1,9575,230,1
1,9576,50,1
1,9577,36,1
1,9578,43,1
1,9579,42,1
1,9580,22,1
1,9581,22,1
1,9582,22,1
1,9583,125,1
1,9584,125,1
1,9585,157,1
1,9586,26,1
1,9587,26,1
1,9588,24,1
1,9589,57,1
1,9590,57,1
1,9591,57,1
1,9592,57,1
1,9593,34,1
1,9594,91,1
1,9595,186,1
1,9596,266,1
1,9597,274,1
1,9598,195,1
1,9599,147,1
1,9600,41,1
1,9601,41,1
1,9602,39,1
1,9603,22,1
1,9604,22,1
1,9605,22,1
1,9606,22,1
1,9607,165,1
1,9608,26,1
1,9609,26,1
1,9610,26,1
1,9611,52,1
1,9612,41,1
1,9613,57,1
1,9614,57,1
1,9615,57,1
1,9616,57,1
1,9617,43,1
1,9618,54,1
1,9619,72,1
1,9620,72,1
1,9621,163,1
1,9622,229,1
1,9623,243,1
1,9624,179,1
1,9625,67,1
1,9626,22,1
1,9627,22,1
1,9628,41,1
1,9629,43,1
1,9630,43,1
1,9631,24,1
1,9632,22,1
1,9633,22,1
1,9634,22,1
1,9635,26,1
1,9636,57,1
1,9637,57,1
1,9638,57,1
1,9639,57,1
1,9640,47,1
1,9641,47,1
1,9642,57,1
1,9643,56,1
1,9644,56,1
1,9645,50,1
1,9646,42,1
1,9647,54,1
1,9648,46,1
1,9649,56,1
1,9650,43,1
1,9651,37,1
1,9652,133,1
1,9653,133,1
1,9654,133,1
1,9655,104,1
1,9656,74,1
1,9657,28,1
1,9658,43,1
1,9659,43,1
1,9660,43,1
1,9661,43,1
1,9662,43,1
1,9663,43,1
1,9664,43,1
1,9665,25,1
1,9666,25,1
1,9667,52,1
1,9668,52,1
1,9669,23,1
1,9670,23,1
1,9671,53,1
1,9672,53,1
1,9673,56,1
1,9674,47,1
1,9675,46,1
1,9676,47,1
1,9677,47,1
1,9678,56,1
1,9679,56,1
1,9680,57,1
1,9681,49,1
1,9682,57,1
1,9683,55,1
1,9684,55,1
1,9685,52,1
1,9686,33,1
1,9687,42,1
1,9688,40,1
1,9689,27,1
1,9690,27,1
1,9691,34,1
1,9692,43,1
1,9693,43,1
1,9694,43,1
1,9695,43,1
1,9696,43,1
1,9697,43,1
1,9698,43,1
1,9699,43,1
1,9700,23,1
1,9701,25,1
1,9702,25,1
1,9703,59,1
1,9704,23,1
1,9705,23,1
1,9706,23,1
1,9707,25,1
1,9708,35,1
1,9709,35,1
1,9710,39,1
1,9711,57,1
1,9712,57,1
1,9713,51,1
1,9714,37,1
1,9715,43,1
1,9716,43,1
1,9717,43,1
1,9718,43,1
1,9719,43,1
1,9720,43,1
1,9721,43,1
1,9722,33,1
1,9723,25,1
1,9724,25,1
1,9725,25,1
1,9726,23,1
1,9727,23,1
1,9728,23,1
1,9729,23,1
1,9730,23,1
1,9731,51,1
1,9732,57,1
1,9733,30,1
1,9734,25,1
1,9735,43,1
1,9736,43,1
1,9737,43,1
1,9738,43,1
1,9739,43,1
1,9740,43,1
1,9741,43,1
1,9742,37,1
1,9743,24,1
1,9744,24,1
1,9745,24,1
1,9746,25,1
1,9747,78,1
1,9748,86,1
1,9749,192,1
1,9750,146,1
1,9751,217,1
1,9752,96,1
1,9753,23,1
1,9754,23,1
1,9755,23,1
1,9756,23,1
1,9757,23,1
1,9758,23,1
1,9759,23,1
1,9760,23,1
1,9761,48,1
1,9762,25,1
1,9763,25,1
1,9764,25,1
1,9765,25,1
1,9766,36,1
1,9767,43,1
1,9768,43,1
1,9769,43,1
1,9770,43,1
1,9771,43,1
1,9772,43,1
1,9773,24,1
1,9774,24,1
1,9775,105,1
1,9776,238,1
1,9777,415,1
1,9778,405,1
1,9779,405,1
1,9780,155,1
1,9781,219,1
1,9782,226,1
1,9783,166,1
1,9784,245,1
1,9785,251,1
1,9786,251,1
1,9787,172,1
1,9788,23,1
1,9789,23,1
1,9790,23,1
1,9791,23,1
1,9792,23,1
1,9793,23,1
1,9794,23,1
1,9795,30,1
1,9796,45,1
1,9797,32,1
1,9798,25,1
1,9799,25,1
1,9800,43,1
1,9801,43,1
1,9802,41,1
1,9803,43,1
1,9804,43,1
1,9805,359,1
1,9806,515,1
1,9807,418,1
1,9808,137,1
1,9809,169,1
1,9810,169,1
1,9811,113,1
1,9812,23,1
1,9813,23,1
1,9814,23,1
1,9815,23,1
1,9816,23,1
1,9817,23,1
1,9818,23,1
1,9819,51,1
1,9820,52,1
1,9821,36,1
1,9822,36,1
1,9823,29,1
1,9824,24,1
1,9825,24,1
1,9826,24,1
1,9827,42,1
1,9828,42,1
1,9829,160,1
1,9830,297,1
1,9831,175,1
1,9832,23,1
1,9833,23,1
1,9834,23,1
1,9835,23,1
1,9836,23,1
1,9837,23,1
1,9838,23,1
1,9839,42,1
1,9840,54,1
1,9841,35,1
1,9842,33,1
1,9843,31,1
1,9844,36,1
1,9845,36,1
1,9846,36,1
1,9847,36,1
1,9848,22,1
1,9849,24,1
1,9850,24,1
1,9851,25,1
1,9852,34,1
1,9853,23,1
1,9854,23,1
1,9855,23,1
1,9856,41,1
1,9857,32,1
1,9858,32,1
1,9859,27,1
1,9860,36,1
1,9861,36,1
1,9862,36,1
1,9863,36,1
1,9864,36,1
1,9865,36,1
1,9866,23,1
1,9867,23,1
1,9868,24,1
1,9869,29,1
1,9870,36,1
1,9871,36,1
1,9872,36,1
1,9873,36,1
1,9874,36,1
1,9875,22,1
1,9876,22,1
1,9877,22,1
1,9878,31,1
1,9879,22,1
1,9880,36,1
1,9881,36,1
1,9882,36,1
1,9883,35,1
1,9884,103,1
1,9885,35,1
1,9886,309,1
1,9887,460,1
1,9888,34,1
1,9889,314,1
1,9890,598,1
1,9891,193,1
1,9892,54,1
1,9893,352,1
1,9894,22,1
1,9895,22,1
1,9896,25,1
1,9897,43,1
1,9898,43,1
1,9899,22,1
1,9900,22,1
1,9901,22,1
1,9902,22,1
1,9903,24,1
1,9904,23,1
1,9905,33,1
1,9906,22,1
1,9907,22,1
1,9908,22,1
1,9909,23,1
1,9910,23,1
1,9911,23,1
1,9912,23,1
1,9913,23,1
1,9914,22,1
1,9915,22,1
1,9916,23,1
1,9917,23,1
1,9918,23,1
1,9919,23,1
1,9920,23,1
1,9921,22,1
1,9922,22,1
1,9923,23,1
1,9924,22,1
1,9925,22,1
1,9926,23,1
1,9927,23,1
1,9928,23,1
1,9929,22,1
1,9930,34,1
1,9931,24,1
1,9932,24,1
1,9933,34,1
1,9934,23,1
1,9935,23,1
1,9936,23,1
1,9937,24,1
1,9938,24,1
1,9939,24,1
1,9940,24,1
1,9941,24,1
1,9942,24,1
1,9943,24,1
1,9944,24,1
1,9945,24,1
1,9946,24,1
1,9947,24,1
1,9948,24,1
1,9949,28,1
1,9950,23,1
1,9951,27,1
1,9952,30,1
1,9953,30,1
1,9954,29,1
1,9955,29,1
1,9956,25,1
1,9957,25,1
1,9958,23,1
1,9959,25,1
1,9960,25,1
1,9961,29,1
1,9962,29,1
1,9963,25,1
1,9964,25,1
1,9965,25,1
1,9966,25,1
1,9967,24,1
1,9968,24,1
1,9969,24,1
1,9970,22,1
1,9971,22,1
1,9972,28,1
1,9973,28,1
1,9974,28,1
1,9975,22,1
1,9976,24,1
1,9977,24,1
1,9978,24,1
1,9979,24,1
1,9980,24,1
1,9981,24,1
1,9982,24,1
1,9983,22,1
1,9984,22,1
1,9985,22,1
1,9986,23,1
1,9987,24,1
1,9988,24,1
1,9989,24,1
1,9990,24,1
1,9991,24,1
1,9992,24,1
1,9993,23,1
1,9994,22,1
1,9995,22,1
1,9996,22,1
1,9997,24,1
1,9998,24,1
1,9999,24,1
1,10000,24,1
1,10001,24,1
1,10002,24,1
1,10003,24,1
1,10004,22,1
1,10005,24,1
1,10006,24,1
1,10007,24,1
1,10008,24,1
1,10009,24,1
1,10010,24,1
1,10011,28,1
1,10012,26,1
1,10013,23,1
1,10014,23,1
1,10015,24,1
1,10016,24,1
1,10017,24,1
1,10018,31,1
1,10019,31,1
1,10020,25,1
1,10021,28,1
1,10022,30,1
1,10023,23,1
1,10024,69,1
1,10025,31,1
1,10026,30,1
1,10027,30,1
1,10028,29,1
1,10029,28,1
1,10030,28,1
1,10031,28,1
1,10032,27,1
1,10033,27,1
1,10034,29,1
1,10035,28,1
1,10036,158,1
1,10037,25,1
1,10038,29,1
1,10039,29,1
1,10040,29,1
1,10041,28,1
1,10042,28,1
1,10043,28,1
1,10044,28,1
1,10045,28,1
1,10046,28,1
1,10047,28,1
1,10048,26,1
1,10049,30,1
1,10050,24,1
1,10051,31,1
1,10052,31,1
1,10053,28,1
1,10054,28,1
1,10055,29,1
1,10056,26,1
1,10057,28,1
1,10058,28,1
1,10059,28,1
1,10060,28,1
1,10061,28,1
1,10062,28,1
1,10063,28,1
1,10064,22,1
1,10065,30,1
1,10066,30,1
1,10067,31,1
1,10068,31,1
1,10069,31,1
1,10070,31,1
1,10071,31,1
1,10072,30,1
1,10073,26,1
1,10074,26,1
1,10075,24,1
1,10076,24,1
1,10077,24,1
1,10078,28,1
1,10079,28,1
1,10080,28,1
1,10081,27,1
1,10082,28,1
1,10083,23,1
1,10084,29,1
1,10085,30,1
1,10086,30,1
1,10087,30,1
1,10088,30,1
1,10089,30,1
1,10090,31,1
1,10091,31,1
1,10092,32,1
1,10093,32,1
1,10094,25,1
1,10095,23,1
1,10096,23,1
1,10097,29,1
1,10098,29,1
1,10099,30,1
1,10100,30,1
1,10101,30,1
1,10102,30,1
1,10103,30,1
1,10104,31,1
1,10105,31,1
1,10106,28,1
1,10107,24,1
1,10108,23,1
1,10109,23,1
1,10110,28,1
1,10111,28,1
1,10112,29,1
1,10113,30,1
1,10114,30,1
1,10115,30,1
1,10116,30,1
1,10117,30,1
1,10118,30,1
1,10119,30,1
1,10120,24,1
1,10121,24,1
1,10122,28,1
1,10123,28,1
1,10124,28,1
1,10125,25,1
1,10126,25,1
1,10127,29,1
1,10128,30,1
1,10129,30,1
1,10130,30,1
1,10131,30,1
1,10132,30,1
1,10133,30,1
1,10134,30,1
1,10135,29,1
1,10136,29,1
1,10137,25,1
1,10138,39,1
1,10139,36,1
1,10140,30,1
1,10141,30,1
1,10142,30,1
1,10143,30,1
1,10144,30,1
1,10145,30,1
1,10146,27,1
1,10147,29,1
1,10148,26,1
1,10149,30,1
1,10150,30,1
1,10151,30,1
1,10152,30,1
1,10153,30,1
1,10154,25,1
1,10155,29,1
1,10156,30,1
1,10157,30,1
1,10158,26,1
1,10159,26,1
1,10160,26,1
1,10161,24,1
1,10162,24,1
1,10163,22,1
1,10164,26,1
1,10165,25,1
1,10166,51,1
1,10167,56,1
1,10168,32,1
1,10169,25,1
1,10170,25,1
1,10171,25,1
1,10172,23,1
1,10173,28,1
1,10174,25,1
1,10175,23,1
1,10176,23,1
1,10177,24,1
1,10178,22,1
1,10179,22,1
1,10180,22,1
1,10181,23,1
1,10182,23,1
1,10183,23,1
1,10184,23,1
1,10185,23,1
1,10186,23,1
1,10187,23,1
1,10188,23,1
1,10189,23,1
1,10190,22,1
1,10191,23,1
1,10192,23,1
1,10193,23,1
1,10194,23,1
1,10195,23,1
1,10196,23,1
1,10197,23,1
1,10198,23,1
1,10199,26,1
1,10200,85,1
1,10201,50,1
1,10202,27,1
1,10203,54,1
1,10204,23,1
1,10205,23,1
1,10206,23,1
1,10207,23,1
1,10208,23,1
1,10209,23,1
1,10210,23,1
1,10211,23,1
1,10212,73,1
1,10213,141,1
1,10214,118,1
1,10215,90,1
1,10216,24,1
1,10217,170,1
1,10218,224,1
1,10219,23,1
1,10220,23,1
1,10221,23,1
1,10222,23,1
1,10223,23,1
1,10224,23,1
1,10225,23,1
1,10226,101,1
1,10227,186,1
1,10228,180,1
1,10229,151,1
1,10230,39,1
1,10231,27,1
1,10232,24,1
1,10233,220,1
1,10234,290,1
1,10235,290,1
1,10236,153,1
1,10237,23,1
1,10238,23,1
1,10239,23,1
1,10240,22,1
1,10241,110,1
1,10242,218,1
1,10243,218,1
1,10244,291,1
1,10245,213,1
1,10246,89,1
1,10247,24,1
1,10248,27,1
1,10249,27,1
1,10250,75,1
1,10251,237,1
1,10252,287,1
1,10253,216,1
1,10254,87,1
1,10255,87,1
1,10256,23,1
1,10257,105,1
1,10258,228,1
1,10259,320,1
1,10260,324,1
1,10261,277,1
1,10262,145,1
1,10263,33,1
1,10264,163,1
1,10265,292,1
1,10266,165,1
1,10267,271,1
1,10268,272,1
1,10269,162,1
1,10270,68,1
1,10271,36,1
1,10272,37,1
1,10273,91,1
1,10274,225,1
1,10275,336,1
1,10276,365,1
1,10277,195,1
1,10278,36,1
1,10279,36,1
1,10280,136,1
1,10281,314,1
1,10282,389,1
1,10283,330,1
1,10284,256,1
1,10285,256,1
1,10286,91,1
1,10287,40,1
1,10288,30,1
1,10289,67,1
1,10290,227,1
1,10291,227,1
1,10292,360,1
1,10293,418,1
1,10294,254,1
1,10295,32,1
1,10296,36,1
1,10297,206,1
1,10298,369,1
1,10299,395,1
1,10300,351,1
1,10301,211,1
1,10302,22,1
1,10303,25,1
1,10304,41,1
1,10305,41,1
1,10306,40,1
1,10307,33,1
1,10308,69,1
1,10309,234,1
1,10310,393,1
1,10311,482,1
1,10312,482,1
1,10313,335,1
1,10314,87,1
1,10315,35,1
1,10316,35,1
1,10317,200,1
1,10318,329,1
1,10319,329,1
1,10320,309,1
1,10321,303,1
1,10322,128,1
1,10323,38,1
1,10324,41,1
1,10325,41,1
1,10326,41,1
1,10327,41,1
1,10328,41,1
1,10329,53,1
1,10330,233,1
1,10331,405,1
1,10332,506,1
1,10333,473,1
1,10334,207,1
1,10335,207,1
1,10336,27,1
1,10337,27,1
1,10338,141,1
1,10339,208,1
1,10340,160,1
1,10341,28,1
1,10342,181,1
1,10343,40,1
1,10344,41,1
1,10345,41,1
1,10346,41,1
1,10347,41,1
1,10348,41,1
1,10349,158,1
1,10350,209,1
1,10351,385,1
1,10352,495,1
1,10353,481,1
1,10354,330,1
1,10355,77,1
1,10356,98,1
1,10357,23,1
1,10358,26,1
1,10359,41,1
1,10360,41,1
1,10361,41,1
1,10362,41,1
1,10363,41,1
1,10364,36,1
1,10365,93,1
1,10366,328,1
1,10367,440,1
1,10368,440,1
1,10369,445,1
1,10370,331,1
1,10371,67,1
1,10372,23,1
1,10373,39,1
1,10374,39,1
1,10375,41,1
1,10376,41,1
1,10377,41,1
1,10378,41,1
1,10379,41,1
1,10380,41,1
1,10381,41,1
1,10382,30,1
1,10383,128,1
1,10384,337,1
1,10385,356,1
1,10386,280,1
1,10387,280,1
1,10388,121,1
1,10389,41,1
1,10390,27,1
1,10391,41,1
1,10392,41,1
1,10393,41,1
1,10394,41,1
1,10395,41,1
1,10396,41,1
1,10397,33,1
1,10398,23,1
1,10399,204,1
1,10400,225,1
1,10401,182,1
1,10402,80,1
1,10403,37,1
1,10404,37,1
1,10405,35,1
1,10406,41,1
1,10407,41,1
1,10408,41,1
1,10409,41,1
1,10410,41,1
1,10411,68,1
1,10412,84,1
1,10413,67,1
1,10414,34,1
1,10415,37,1
1,10416,32,1
1,10417,32,1
1,10418,39,1
1,10419,41,1
1,10420,41,1
1,10421,41,1
1,10422,41,1
1,10423,33,1
1,10424,37,1
1,10425,35,1
1,10426,41,1
1,10427,41,1
1,10428,34,1
1,10429,34,1
1,10430,23,1
1,10431,23,1
1,10432,41,1
1,10433,41,1
1,10434,41,1
1,10435,37,1
1,10436,37,1
1,10437,41,1
1,10438,31,1
1,10439,31,1
1,10440,31,1
1,10441,22,1
1,10442,22,1
1,10443,31,1
1,10444,43,1
1,10445,32,1
1,10446,48,1
1,10447,36,1
1,10448,36,1
1,10449,26,1
1,10450,45,1
1,10451,48,1
1,10452,42,1
1,10453,49,1
1,10454,49,1
1,10455,48,1
1,10456,48,1
1,10457,24,1
1,10458,28,1
1,10459,49,1
1,10460,49,1
1,10461,30,1
1,10462,24,1
1,10463,24,1
1,10464,27,1
1,10465,28,1
1,10466,27,1
1,10467,27,1
1,10468,25,1
1,10469,23,1
1,10470,49,1
1,10471,48,1
1,10472,25,1
1,10473,24,1
1,10474,24,1
1,10475,27,1
1,10476,28,1
1,10477,28,1
1,10478,25,1
1,10479,25,1
1,10480,22,1
1,10481,35,1
1,10482,35,1
1,10483,47,1
1,10484,24,1
1,10485,23,1
1,10486,28,1
1,10487,28,1
1,10488,28,1
1,10489,22,1
1,10490,44,1
1,10491,36,1
1,10492,23,1
1,10493,22,1
1,10494,22,1
1,10495,23,1
1,10496,22,1
1,10497,22,1
1,10498,26,1
1,10499,22,1
1,10500,23,1
1,10501,22,1
1,10502,41,1
1,10503,56,1
1,10504,36,1
1,10505,58,1
1,10506,52,1
1,10507,61,1
1,10508,60,1
1,10509,56,1
1,10510,56,1
1,10511,23,1
1,10512,141,1
1,10513,132,1
1,10514,59,1
1,10515,51,1
1,10516,62,1
1,10517,61,1
1,10518,61,1
1,10519,61,1
1,10520,61,1
1,10521,61,1
1,10522,61,1
1,10523,52,1
1,10524,33,1
1,10525,33,1
1,10526,25,1
1,10527,25,1
1,10528,24,1
1,10529,22,1
1,10530,176,1
1,10531,200,1
1,10532,200,1
1,10533,172,1
1,10534,95,1
1,10535,61,1
1,10536,61,1
1,10537,61,1
1,10538,61,1
1,10539,61,1
1,10540,61,1
1,10541,61,1
1,10542,57,1
1,10543,33,1
1,10544,30,1
1,10545,30,1
1,10546,22,1
1,10547,22,1
1,10548,22,1
1,10549,22,1
1,10550,171,1
1,10551,202,1
1,10552,179,1
1,10553,114,1
1,10554,114,1
1,10555,42,1
1,10556,62,1
1,10557,59,1
1,10558,59,1
1,10559,60,1
1,10560,61,1
1,10561,61,1
1,10562,61,1
1,10563,34,1
1,10564,34,1
1,10565,34,1
1,10566,22,1
1,10567,22,1
1,10568,22,1
1,10569,22,1
1,10570,22,1
1,10571,22,1
1,10572,22,1
1,10573,22,1
1,10574,22,1
1,10575,22,1
1,10576,22,1
1,10577,170,1
1,10578,200,1
1,10579,176,1
1,10580,136,1
1,10581,95,1
1,10582,63,1
1,10583,55,1
1,10584,62,1
1,10585,25,1
1,10586,34,1
1,10587,34,1
1,10588,58,1
1,10589,46,1
1,10590,34,1
1,10591,31,1
1,10592,22,1
1,10593,22,1
1,10594,22,1
1,10595,22,1
1,10596,22,1
1,10597,22,1
1,10598,22,1
1,10599,22,1
1,10600,22,1
1,10601,22,1
1,10602,22,1
1,10603,22,1
1,10604,22,1
1,10605,172,1
1,10606,172,1
1,10607,198,1
1,10608,188,1
1,10609,170,1
1,10610,147,1
1,10611,123,1
1,10612,26,1
1,10613,48,1
1,10614,62,1
1,10615,33,1
1,10616,33,1
1,10617,34,1
1,10618,22,1
1,10619,22,1
1,10620,22,1
1,10621,22,1
1,10622,22,1
1,10623,22,1
1,10624,22,1
1,10625,22,1
1,10626,22,1
1,10627,22,1
1,10628,22,1
1,10629,22,1
1,10630,22,1
1,10631,22,1
1,10632,127,1
1,10633,183,1
1,10634,201,1
1,10635,206,1
1,10636,209,1
1,10637,198,1
1,10638,184,1
1,10639,101,1
1,10640,87,1
1,10641,89,1
1,10642,100,1
1,10643,62,1
1,10644,62,1
1,10645,62,1
1,10646,22,1
1,10647,22,1
1,10648,22,1
1,10649,22,1
1,10650,22,1
1,10651,22,1
1,10652,22,1
1,10653,22,1
1,10654,22,1
1,10655,22,1
1,10656,22,1
1,10657,22,1
1,10658,25,1
1,10659,26,1
1,10660,22,1
1,10661,22,1
1,10662,22,1
1,10663,52,1
1,10664,115,1
1,10665,220,1
1,10666,226,1
1,10667,226,1
1,10668,229,1
1,10669,170,1
1,10670,170,1
1,10671,186,1
1,10672,205,1
1,10673,180,1
1,10674,27,1
1,10675,62,1
1,10676,41,1
1,10677,22,1
1,10678,22,1
1,10679,22,1
1,10680,22,1
1,10681,22,1
1,10682,22,1
1,10683,22,1
1,10684,22,1
1,10685,22,1
1,10686,22,1
1,10687,22,1
1,10688,22,1
1,10689,22,1
1,10690,22,1
1,10691,166,1
1,10692,211,1
1,10693,246,1
1,10694,276,1
1,10695,231,1
1,10696,241,1
1,10697,259,1
1,10698,269,1
1,10699,240,1
1,10700,102,1
1,10701,61,1
1,10702,62,1
1,10703,25,1
1,10704,23,1
1,10705,22,1
1,10706,22,1
1,10707,22,1
1,10708,22,1
1,10709,22,1
1,10710,22,1
1,10711,22,1
1,10712,22,1
1,10713,22,1
1,10714,22,1
1,10715,43,1
1,10716,143,1
1,10717,220,1
1,10718,286,1
1,10719,331,1
1,10720,317,1
1,10721,309,1
1,10722,309,1
1,10723,261,1
1,10724,155,1
1,10725,45,1
1,10726,25,1
1,10727,48,1
1,10728,62,1
1,10729,62,1
1,10730,26,1
1,10731,24,1
1,10732,23,1
1,10733,23,1
1,10734,22,1
1,10735,22,1
1,10736,22,1
1,10737,22,1
1,10738,22,1
1,10739,22,1
1,10740,28,1
1,10741,28,1
1,10742,138,1
1,10743,228,1
1,10744,308,1
1,10745,355,1
1,10746,338,1
1,10747,273,1
1,10748,175,1
1,10749,172,1
1,10750,68,1
1,10751,62,1
1,10752,62,1
1,10753,62,1
1,10754,41,1
1,10755,23,1
1,10756,22,1
1,10757,22,1
1,10758,22,1
1,10759,22,1
1,10760,94,1
1,10761,94,1
1,10762,218,1
1,10763,359,1
1,10764,353,1
1,10765,275,1
1,10766,166,1
1,10767,74,1
1,10768,61,1
1,10769,60,1
1,10770,22,1
1,10771,23,1
1,10772,23,1
1,10773,22,1
1,10774,179,1
1,10775,315,1
1,10776,347,1
1,10777,269,1
1,10778,154,1
1,10779,67,1
1,10780,61,1
1,10781,43,1
1,10782,24,1
1,10783,22,1
1,10784,23,1
1,10785,23,1
1,10786,23,1
1,10787,276,1
1,10788,248,1
1,10789,248,1
1,10790,149,1
1,10791,60,1
1,10792,24,1
1,10793,23,1
1,10794,34,1
1,10795,34,1
1,10796,31,1
1,10797,22,1
1,10798,22,1
1,10799,23,1
1,10800,22,1
1,10801,136,1
1,10802,205,1
1,10803,147,1
1,10804,74,1
1,10805,74,1
1,10806,23,1
1,10807,23,1
1,10808,35,1
1,10809,35,1
1,10810,26,1
1,10811,22,1
1,10812,22,1
1,10813,22,1
1,10814,23,1
1,10815,29,1
1,10816,29,1
1,10817,29,1
1,10818,130,1
1,10819,137,1
1,10820,92,1
1,10821,61,1
1,10822,27,1
1,10823,23,1
1,10824,23,1
